created_on,operation,property_type,place_name,place_with_parent_names,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,image_thumbnail
2012-10-23,rent,apartment,San Fernando,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,,"-34.441821,-58.55575",-34.441821,-58.55575,8500.0,ARS,8499.99,1589.38,220,7.224454545454546,6,5,$1500,http://www.properati.com.ar/232k_alquiler_departamento_san-fernando_constitucion-1200_,http://cf-thumbs.properati.com.ar/R02B-7kDoP9lal_8s3cyAUKzek0=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FBET%2FBET5027_10.jpg
2012-10-23,rent,apartment,San Fernando,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,,"-34.441821,-58.55575",-34.441821,-58.55575,8000.0,ARS,7999.95,1495.88,220,6.799454545454546,5,5,$1500,http://www.properati.com.ar/232l_alquiler_departamento_san-fernando_constitucion-1200_,http://cf-thumbs.properati.com.ar/RluMFpjgSV3Va82IgCMgVIPpMdU=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FBET%2FBET5025_10.jpg
2012-10-23,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",2500.0,USD,13369.98,2500.0,265,9.433962264150944,,2,,http://www.properati.com.ar/2368_alquiler_casa_pilar__,http://cf-thumbs.properati.com.ar/IGrhpCYWM3tMh627ZknkLGpt9DU=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3840_2.jpg
2012-10-23,rent,house,Coronel Suárez,|Argentina|Buenos Aires Interior|Coronel Suárez|Coronel Suárez|,3860163,"","","",900.0,ARS,899.96,168.28,45,3.7395555555555555,,2,,http://www.properati.com.ar/23js_alquiler_casa_coronel-suarez__,http://cf-thumbs.properati.com.ar/vEgAfk6QjfqzR_oADVyKPEiSEfM=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FMEP%2FMEP330_2.jpg
2012-10-23,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.463224,-58.855375",-34.463224,-58.855375,2500.0,USD,13369.98,2500.0,260,9.615384615384615,,2,,http://www.properati.com.ar/23k8_alquiler_casa_pilar_las-camelias_,http://cf-thumbs.properati.com.ar/qlRhguQfcx-y3hX-UpGX1nyLFIo=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3781_2.jpg
2012-10-23,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.454556,-58.935707",-34.454556,-58.935707,2000.0,USD,10695.98,2000.0,180,11.11111111111111,,2,,http://www.properati.com.ar/23k9_alquiler_casa_pilar_bragado_,http://cf-thumbs.properati.com.ar/IL0q1LSERvByBG0L7H6o6RmSlcg=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3782_2.jpg
2012-10-23,rent,house,Victoria,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,3427500,"-34.448065,-58.538219",-34.448065,-58.538219,7000.0,ARS,6999.98,1308.9,240,5.45375,,3,,http://www.properati.com.ar/23od_venta_casa_san-fernando_guido-y-spano-700_,http://cf-thumbs.properati.com.ar/rBypoogxnY9zMoZd_0a_ysW5ono=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FCHO%2FCH1796_2.jpg
2012-10-23,rent,apartment,Concordia,|Argentina|Entre Ríos|Concordia|,3435260,"-31.396137,-58.016386",-31.396137,-58.016386,,"","","",,,,2,,http://www.properati.com.ar/24cg_alquiler_departamento_concordia__,http://cf-thumbs.properati.com.ar/_mKg2s2XfKaezmJe35LW1KhsWSg=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FJON%2FJON1046_2.jpg
2012-10-23,rent,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,6693228,"-34.610911,-58.38479",-34.610911,-58.38479,4000.0,ARS,3999.97,747.94,44,16.998636363636365,1,3,$350,http://www.properati.com.ar/24i2_alquiler_departamento_balvanera__,http://cf-thumbs.properati.com.ar/DkSRcAEFoYxHaVca4YemDBagIwg=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FMYM%2FMYM1304_2.jpg
2012-10-23,rent,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,,"-34.581866,-58.430028",-34.581866,-58.430028,10000.0,ARS,9999.94,1869.85,95,19.68263157894737,6,3,,http://www.properati.com.ar/24q3_alquiler_departamento_palermo-hollywood__,http://cf-thumbs.properati.com.ar/1hfT5YDySTqGmcPuE6S-dZVWLJY=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FLCA%2FLCA190_2.jpg
2012-10-23,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.559868,-58.452946",-34.559868,-58.452946,6500.0,USD,34761.96,6500.0,390,16.666666666666668,3,5,,http://www.properati.com.ar/24z4_alquiler_departamento_belgrano_o-higgins_,http://cf-thumbs.properati.com.ar/2zbZ01lO9kXOCvNWMSJtbnaZW-Y=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FLUI%2FLUI3288_2.jpg
2012-10-23,rent,house,Quilmes,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,3429651,"-34.734614,-58.353563",-34.734614,-58.353563,20000.0,ARS,19999.94,3739.71,220,16.99868181818182,,4,,http://www.properati.com.ar/2586_alquiler_casa_quilmes_de-julio-200_9,
2012-10-23,rent,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"","","",,"","","",100,,9,3,,http://www.properati.com.ar/258s_venta_departamento_mar-del-plata_costa-atlantica_,http://cf-thumbs.properati.com.ar/vyhL6miMnl4iPfy5iu6Lxxk-VyM=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FMUI%2FMUI952_2.jpg
2012-10-23,rent,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"","","",,"","","",100,,6,3,,http://www.properati.com.ar/263k_venta_departamento_mar-del-plata_costa-atlantica_,http://cf-thumbs.properati.com.ar/BQ0OdV4yN0YLlr0piVIPDh_MBVQ=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FMUI%2FMUI945_2.jpg
2012-10-23,rent,house,Troncos del Talar,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Troncos del Talar|,,"-34.477247,-58.662973",-34.477247,-58.662973,20000.0,ARS,19999.94,3739.71,300,12.4657,,3,,http://www.properati.com.ar/27l4_alquiler_casa_el-talar__,http://cf-thumbs.properati.com.ar/W85_75WCQq8VDCKTEkncZ29EONA=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FPOZ%2FPOZ2636_2.jpg
2012-10-23,rent,apartment,Mendoza,|Argentina|Mendoza|Mendoza|,3844421,"-32.887097,-68.852262",-32.887097,-68.852262,,"","","",156,,2,3,1800,http://www.properati.com.ar/27sn_alquiler_departamento_mendoza_alvarez-a-200_,http://cf-thumbs.properati.com.ar/h9yarmj4GzeyKtAo_6CEJSrZmi4=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FVAN%2FVAN308_2.jpg
2012-10-23,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.616146,-58.3621",-34.616146,-58.3621,,"","","",134,,1,4,2000,http://www.properati.com.ar/296x_venta_departamento_puerto-madero_encarnacion-ezcurra-400_,http://cf-thumbs.properati.com.ar/wCEyLBhAXBmOTXSYJ9tRTfz93Eo=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FMER%2FMER443_2.jpg
2012-10-23,rent,apartment,Estación General Paz,|Argentina|Córdoba|Estación General Paz|,,"","","",5400.0,ARS,5399.97,1009.72,71,14.221408450704226,4,2,,http://www.properati.com.ar/29bg_alquiler_departamento_cordoba_de-mayo-1100_25,http://cf-thumbs.properati.com.ar/quBlHZHZmgZ4HmIzwRGegVeWQTI=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FGEC%2FGEC1007_10.jpg
2012-10-27,rent,apartment,San Luis,|Argentina|San Luis|San Luis|,3837056,"-33.30331,-66.343414",-33.30331,-66.343414,2800.0,ARS,2799.99,523.56,,,,,,http://www.properati.com.ar/2d95_alquiler_departamento_san-luis_constitucion_,http://cf-thumbs.properati.com.ar/pLZ3YRhBHlSFI8P47TM_fxxVROc=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FROG%2FROG223_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.457982,-58.906699",-34.457982,-58.906699,4200.0,USD,22461.57,4200.0,400,10.5,,3,,http://www.properati.com.ar/2dz3_alquiler_casa_pilar_pampa-700_,http://cf-thumbs.properati.com.ar/U3KNmJNfPC3zqEy6mcugnWL25tc=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3428_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",3500.0,USD,18717.97,3500.0,250,14.0,,3,,http://www.properati.com.ar/2e05_alquiler_casa_pilar__,http://cf-thumbs.properati.com.ar/ZhAe5HAGlGOYPbZWeUAh2dzNScY=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3312_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.450169,-58.912567",-34.450169,-58.912567,1500.0,USD,8021.99,1500.0,170,8.823529411764707,,2,,http://www.properati.com.ar/2e06_alquiler_casa_pilar_el-tordo_,http://cf-thumbs.properati.com.ar/ElSsgjNCLrhH0ppKzeTBVn5fqvk=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3313_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",1600.0,USD,8556.79,1600.0,,,,1,,http://www.properati.com.ar/2e0a_alquiler_casa_pilar__,http://cf-thumbs.properati.com.ar/wr0kffLN62W-TlhnSIulA8ficf0=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3289_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",4500.0,USD,24065.97,4500.0,400,11.25,,2,,http://www.properati.com.ar/2e0i_alquiler_casa_pilar__,http://cf-thumbs.properati.com.ar/mCzA1_cxeAcG121DR_03qZm8dec=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3308_2.jpg
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.444217,-58.93301",-34.444217,-58.93301,2500.0,USD,13369.98,2500.0,378,6.613756613756614,,3,,http://www.properati.com.ar/2e0x_alquiler_casa_pilar_monsenor-de-andrea-1800_,
2012-10-27,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.444217,-58.93301",-34.444217,-58.93301,1500.0,USD,8021.99,1500.0,230,6.521739130434782,,2,,http://www.properati.com.ar/2e13_alquiler_casa_pilar_monsenor-de-andrea-1800_,http://cf-thumbs.properati.com.ar/9l3s-3qYGnJbdLeu8UZixKkg_go=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM3234_2.jpg
2012-10-30,rent,apartment,Caballito,|Argentina|Capital Federal|Caballito|,3435874,"-34.609792,-58.446447",-34.609792,-58.446447,7500.0,ARS,7499.97,1402.39,100,14.023900000000001,,,1100,http://www.properati.com.ar/2f3i_venta_departamento_caballito_franklin_900,http://cf-thumbs.properati.com.ar/dG1iamIfSHL-ms6oS4L5Pz-5QnE=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FROI%2FROI185_2.jpg
2012-10-30,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"","","",6300.0,ARS,6299.99,1178.01,143,8.237832167832169,4,,$ 2200,http://www.properati.com.ar/2f3z_alquiler_departamento_tigre__,http://cf-thumbs.properati.com.ar/qCkbPl6v1MNRCeA3hP8FBHkZ4dU=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM2924_2.jpg
2012-10-30,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.615586,-58.367507",-34.615586,-58.367507,5500.0,ARS,6535.24,1222.0,,,,1,,http://www.properati.com.ar/2fda_venta_departamento_puerto-madero_azopardo_700,http://cf-thumbs.properati.com.ar/KLwIzJ0em-cFBc1KZ5hwX0F-FPM=/198x0/smart/www.topinmobiliario.com%2Fportal%2Ffot%2FTO1%2FTO10026A.JPG
2012-10-30,rent,apartment,Las Cañitas,|Argentina|Capital Federal|Las Cañitas|,,"-34.571011,-58.433017",-34.571011,-58.433017,34800.0,ARS,41356.03,7733.0,235,32.90638297872341,7,3,,http://www.properati.com.ar/2fhs_alquiler_departamento_las-canitas_baez_500,http://cf-thumbs.properati.com.ar/0Ydnlt8veyyOaFtiaAxPkTgQGOo=/198x0/smart/www.topinmobiliario.com%2Fportal%2Ffot%2FIT1%2FIT10899A.JPG
2012-10-30,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.569326,-58.44642",-34.569326,-58.44642,15000.0,ARS,17824.86,3333.0,250,13.332,1,4,,http://www.properati.com.ar/2fik_alquiler_departamento_belgrano_cabildo-av-_1000,
2012-10-31,rent,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"","","",22000.0,ARS,21999.98,4113.69,364,11.301346153846152,,,,http://www.properati.com.ar/2frj_alquiler_casa_tigre_acceso-a-santa-maria-de-las-conchas,http://cf-thumbs.properati.com.ar/8kc3P9nKc_Jd9LgmW9WmfL4aJ7M=/198x0/smart/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM5672_2.jpg
2012-10-31,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.568127,-58.459898",-34.568127,-58.459898,11000.0,ARS,13070.49,2444.0,,,,3,,http://www.properati.com.ar/2ft8_alquiler_departamento_belgrano_la-pampa-3000,http://cf-thumbs.properati.com.ar/qU804pzHtbx8CURgQUXvp4W-6Ic=/198x0/smart/www.topinmobiliario.com%2Fportal%2Ffot%2FLE3%2FLE31811A.JPG
2012-10-31,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.568127,-58.459898",-34.568127,-58.459898,11000.0,ARS,13070.49,2444.0,,,,3,,http://www.properati.com.ar/2ft9_alquiler_departamento_belgrano_la-pampa-3000,http://cf-thumbs.properati.com.ar/xHrTy2E-Ukj_Bt3BdDLane1BUmQ=/198x0/smart/www.topinmobiliario.com%2Fportal%2Ffot%2FLE3%2FLE31812A.JPG
2012-10-31,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.590782,-58.386912",-34.590782,-58.386912,2800.0,ARS,3326.45,622.0,,,,2,,http://www.properati.com.ar/2fte_alquiler_departamento_recoleta_av-pres-manuel-quintana-200,http://cf-thumbs.properati.com.ar/hZ2Fw9Zc4N3pTfbPq6dsZoue94Y=/198x0/smart/www.topinmobiliario.com%2Fportal%2Ffot%2FITW%2FITW2275A.JPG
2012-10-31,rent,apartment,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.081683,-57.539205",-38.081683,-57.539205,,"","","",,,,3,,http://www.properati.com.ar/2h1e_alquiler_departamento_punta-mogotes,http://cf-thumbs.properati.com.ar/g0yXUbhMaHR0C1QJ06D5K0hTDYQ=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2475d161110h124335r470887.jpg
2012-10-31,rent,apartment,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.063529,-57.546682",-38.063529,-57.546682,,"","","",,,,3,,http://www.properati.com.ar/2h1f_alquiler_departamento_punta-mogotes,http://cf-thumbs.properati.com.ar/zTHKH17ZKphJaqkM_27KAdubIY4=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2478d161110h010744r247682.jpg
2012-10-31,rent,apartment,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.069799,-57.548633",-38.069799,-57.548633,,"","","",,,,3,,http://www.properati.com.ar/2h1g_alquiler_departamento_punta-mogotes,http://cf-thumbs.properati.com.ar/YIDHRPSJ3UTLUsjk2l3hQBIHJ68=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2479d081212h031414r176162.jpg
2012-10-31,rent,house,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.072818,-57.549555",-38.072818,-57.549555,,"","","",,,,4,,http://www.properati.com.ar/2h1j_alquiler_casa_punta-mogotes,http://cf-thumbs.properati.com.ar/QTgPK-xLXGPLEeprmATHx_40ZWs=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2486d161110h015541r251762.jpg
2012-10-31,rent,house,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.070752,-57.549132",-38.070752,-57.549132,,"","","",,,,4,,http://www.properati.com.ar/2h1k_alquiler_casa_punta-mogotes,http://cf-thumbs.properati.com.ar/FH94DbITrqKPpLPKhQOczFmlB48=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2487d161110h020147r622923.jpg
2012-10-31,rent,house,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.073444,-57.548715",-38.073444,-57.548715,,"","","",,,,4,,http://www.properati.com.ar/2h1n_alquiler_casa_punta-mogotes,http://cf-thumbs.properati.com.ar/FO26Kpog7XkLjs2RjduvvPXXZlU=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2499d161110h061255r653405.jpg
2012-10-31,rent,house,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.069342,-57.54925",-38.069342,-57.54925,,"","","",,,,5,,http://www.properati.com.ar/2h23_alquiler_casa_punta-mogotes,http://cf-thumbs.properati.com.ar/JZvN4ykjRWcFjO5QxGWGjKB4HvE=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2663d271110h072150r677639.jpg
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-38.09174,-57.569302",-38.09174,-57.569302,,"","","",,,,,,http://www.properati.com.ar/2h26_alquiler_casa_bosque-peralta-ramos,http://cf-thumbs.properati.com.ar/FYXkG8AfWxkt4uyd2zNYA9HDlCI=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2722d281112h040410r465157.jpg
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-37.979858,-57.589794",-37.979858,-57.589794,,"","","",,,,,,http://www.properati.com.ar/2h27_alquiler_casa_bosque-peralta-ramos,http://cf-thumbs.properati.com.ar/4W9VdlMor6ITW1Sk14wR62ytLvM=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2726d011210h074823r128246.jpg
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-38.088025,-57.568165",-38.088025,-57.568165,,"","","",,,,,,http://www.properati.com.ar/2h29_alquiler_casa_bosque-peralta-ramos,http://cf-thumbs.properati.com.ar/tDJCcKAxNIFF3XMKdVL3L_yKD3Q=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2733d011210h084610r837338.jpg
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-38.08154,-57.569881",-38.08154,-57.569881,,"","","",,,,,,http://www.properati.com.ar/2h2a_alquiler_casa_bosque-peralta-ramos,http://cf-thumbs.properati.com.ar/mSCmkdrgrcsykk-MZxWRt3vS-bY=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2732d071212h054939r869773.jpg
2012-10-31,rent,apartment,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.063529,-57.546682",-38.063529,-57.546682,,"","","",,,,3,,http://www.properati.com.ar/2h2c_alquiler_departamento_punta-mogotes,http://cf-thumbs.properati.com.ar/dgcEUqtQFkQDxcChESUV1KhIt1w=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2752d021210h012934r850929.jpg
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-37.979858,-57.589794",-37.979858,-57.589794,,"","","",,,,,,http://www.properati.com.ar/2h2f_alquiler_casa_bosque-peralta-ramos,http://cf-thumbs.properati.com.ar/HIWXNG1c-Ug6PgIwnS2smoOGGDM=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2771d021210h082414r683273.jpg
2012-10-31,rent,apartment,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.063203,-57.546436",-38.063203,-57.546436,,"","","",,,,3,,http://www.properati.com.ar/2h2i_alquiler_departamento_punta-mogotes,http://cf-thumbs.properati.com.ar/tvMXp3dY25JOx-YVoh7CPOgjuK0=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2805d111212h042010r418969.jpg
2012-10-31,rent,apartment,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.063777,-57.54635",-38.063777,-57.54635,,"","","",,,,3,,http://www.properati.com.ar/2h2j_alquiler_departamento_punta-mogotes,http://cf-thumbs.properati.com.ar/6ovlDnVRS-u9LCupXs8cIs6R47U=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2806d091210h072458r305511.jpg
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-37.979858,-57.589794",-37.979858,-57.589794,,"","","",,,,,,http://www.properati.com.ar/2h2l_alquiler_casa_bosque-peralta-ramos,http://cf-thumbs.properati.com.ar/Ee2m-vI6yLfn_aTTsUOyCnJANMA=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2815d080613h052403r580410.jpg
2012-10-31,rent,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"-38.056407,-57.547402",-38.056407,-57.547402,,"","","",,,,3,,http://www.properati.com.ar/2h2u_alquiler_casa_mar-del-plata,http://cf-thumbs.properati.com.ar/YfRllBQBaFJapDKfyiPoLtp_lw4=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2954d281112h043605r723222.jpg
2012-10-31,rent,apartment,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.063321,-57.546651",-38.063321,-57.546651,,"","","",,,,2,,http://www.properati.com.ar/2h2v_alquiler_departamento_punta-mogotes,http://cf-thumbs.properati.com.ar/YM4-SBbZ97H31o1tvXaFdtKbe4Y=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p2991d111212h041556r565261.jpg
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-38.085863,-57.569881",-38.085863,-57.569881,,"","","",,,,4,,http://www.properati.com.ar/2h2y_alquiler_casa_bosque-peralta-ramos,http://cf-thumbs.properati.com.ar/xRHX9rMukYCvEwYZZ9M4VOgN_ro=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p3003d131012h061824r238783.jpg
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-38.088566,-57.570568",-38.088566,-57.570568,,"","","",,,,,,http://www.properati.com.ar/2h2z_alquiler_casa_bosque-peralta-ramos,http://cf-thumbs.properati.com.ar/93b_Tnsf4g8ldiDYJ-s6TRVMtlE=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p3006d201210h092226r599913.jpg
2012-10-31,rent,house,Bosque Peralta Ramos,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Peralta Ramos|,,"-38.084918,-57.572199",-38.084918,-57.572199,,"","","",,,,,,http://www.properati.com.ar/2h30_alquiler_casa_bosque-peralta-ramos,http://cf-thumbs.properati.com.ar/TYnc15LjJJJtK7xC-XkAlOlsWCA=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p3007d201210h095823r466059.jpg
2012-10-31,rent,house,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.06598,-57.552027",-38.06598,-57.552027,,"","","",,,,4,,http://www.properati.com.ar/2h33_alquiler_casa_punta-mogotes,http://cf-thumbs.properati.com.ar/O5GnQGwUnfUmfjQnd7EjHkPOOyY=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p3042d121212h054701r211496.jpg
2012-10-31,rent,apartment,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.082152,-57.539036",-38.082152,-57.539036,,"","","",,,,,,http://www.properati.com.ar/2h35_alquiler_departamento_punta-mogotes,http://cf-thumbs.properati.com.ar/Q7jxMffV0DuND5IN7A-3epOIXEg=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p3068d291210h063616r518768.jpg
2012-10-31,rent,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,3430863,"-38.057049,-57.565123",-38.057049,-57.565123,,"","","",,,,3,,http://www.properati.com.ar/2h3g_alquiler_casa_mar-del-plata,http://cf-thumbs.properati.com.ar/VRNPeAcsrdG002RlUZL-aap32l0=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p10049d191211h041223r763054.jpg
2012-10-31,rent,apartment,Punta Mogotes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Mogotes|,,"-38.086915,-57.545173",-38.086915,-57.545173,,"","","",,,,2,,http://www.properati.com.ar/2h40_alquiler_departamento_punta-mogotes,http://cf-thumbs.properati.com.ar/JJ2ay-Ki-XOmYTKwtB1u5ysglmA=/198x0/smart/www.inmokey.com%2Fu%2F252%2Farchivos%2Fprop%2Fu252p10448d301211h075136r120069.jpg
