created_on,operation,property_type,place_name,place_with_parent_names,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,image_thumbnail
2013-07-24,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,3429979,"-34.431355,-58.820792",-34.431355,-58.820792,17000.0,ARS,17170.58,2981.93,300,9.939766666666666,,,,http://www.properati.com.ar/8yx3_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/WfcUOYH-AdIgF3VtLt53ShchU94=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1820%2F138844%2Ffiles%2F329801.jpg
2013-07-24,rent,PH,Lomas del Mirador,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,3431273,"-34.677726,-58.535237",-34.677726,-58.535237,,"","","",130,,,,,http://www.properati.com.ar/8yx4_alquiler_ph_lomas-del-mirador,http://cf-thumbs.properati.com.ar/EMp9n_P94_glIC381PaXWzh2WN4=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1539%2F138845%2Ffiles%2F329808.jpg
2013-07-24,rent,apartment,Monserrat,|Argentina|Capital Federal|Monserrat|,3430570,"-34.609328,-58.37666",-34.609328,-58.37666,2400.0,ARS,2424.03,420.97,52,8.095576923076923,,2,,http://www.properati.com.ar/8yxb_alquiler_departamento_monserrat,http://cf-thumbs.properati.com.ar/mHasMMwhwSiU_UsQ1O_4xpMO8hM=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1503%2F138853%2Ffiles%2F337191.jpg
2013-07-24,rent,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.454221,-58.909109",-34.454221,-58.909109,4500.0,ARS,4545.12,789.33,45,17.540666666666667,,2,,http://www.properati.com.ar/8yxg_alquiler_departamento_pilar,http://cf-thumbs.properati.com.ar/Dn3ui7kfTjH0_j6JS4j0JS9fMoc=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F157%2F138859%2Ffiles%2F329898.jpg
2013-07-24,rent,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.400944,-58.638288",-34.400944,-58.638288,12000.0,ARS,12120.4,2104.89,250,8.419559999999999,,,,http://www.properati.com.ar/8yxj_alquiler_casa_tigre,http://cf-thumbs.properati.com.ar/9-GlzGH3V4iNs-VgRat2BPkC4OI=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F25%2F138862%2Ffiles%2F329928.jpg
2013-07-24,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.590864,-58.400755",-34.590864,-58.400755,2100.0,ARS,2121.03,368.35,36,10.231944444444444,,2,,http://www.properati.com.ar/8yxp_alquiler_departamento_barrio-norte,http://cf-thumbs.properati.com.ar/e2AnHDGESFj901je_g7Mr49EakE=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1503%2F138869%2Ffiles%2F329996.jpg
2013-07-24,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.590556,-58.390556",-34.590556,-58.390556,19000.0,ARS,19190.68,3332.75,100,33.3275,,4,,http://www.properati.com.ar/8yxq_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/VjeKFaDquLw4XKZDkGdP2BlVMGw=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F219%2F138871%2Ffiles%2F329989.jpg
2013-07-24,rent,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,3429979,"-34.465707,-58.861337",-34.465707,-58.861337,3500.0,ARS,3535.08,613.92,79,7.771139240506328,,4,,http://www.properati.com.ar/8yxy_alquiler_departamento_pilar,http://cf-thumbs.properati.com.ar/vh-AaKiOL5uOzOq9nRr0GqJbdhE=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F487%2F138879%2Ffiles%2F330091.jpg
2013-07-24,rent,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,3429979,"-34.465707,-58.861337",-34.465707,-58.861337,3500.0,ARS,3535.08,613.92,79,7.771139240506328,,4,,http://www.properati.com.ar/8yy4_alquiler_departamento_pilar,http://cf-thumbs.properati.com.ar/iseTQXPH1z_N0YDqsfK045G8JOU=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F487%2F138885%2Ffiles%2F330121.jpg
2013-07-24,rent,PH,Morón,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,3430544,"-34.650035,-58.607319",-34.650035,-58.607319,3600.0,ARS,3636.08,631.46,,,,,,http://www.properati.com.ar/8yy5_alquiler_ph_moron,http://cf-thumbs.properati.com.ar/pO1lWYQ_ZIsZOXGSR-Ck-Thnzeg=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1712%2F138886%2Ffiles%2F330142.jpg
2013-07-24,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.599554,-58.379726",-34.599554,-58.379726,2100.0,ARS,2121.03,368.35,40,9.20875,,2,,http://www.properati.com.ar/8yyh_alquiler_departamento_barrio-norte,http://cf-thumbs.properati.com.ar/2KjBafl7ANvuPU1PMvBu1IE7upg=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1503%2F138900%2Ffiles%2F330285.jpg
2013-07-24,rent,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,3430348,"-34.547574,-58.46752",-34.547574,-58.46752,4000.0,ARS,4040.13,701.63,48,14.617291666666667,,2,,http://www.properati.com.ar/8yyo_alquiler_departamento_nunez,http://cf-thumbs.properati.com.ar/gl9d6ofq-0b4_jLP8Rkawoui6Y0=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F251%2F138908%2Ffiles%2F330349.jpg
2013-07-24,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"7.965209,-83.453772",7.965209,-83.453772,4500.0,ARS,4545.12,789.33,82,9.625975609756098,,2,,http://www.properati.com.ar/8yza_alquiler_departamento_barrio-norte,http://cf-thumbs.properati.com.ar/YRXx-KRc6mb-BjJHm0E3nuaLDYQ=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1820%2F138931%2Ffiles%2F330489.jpg
2013-07-24,rent,apartment,Palermo,|Argentina|Capital Federal|Palermo|,3430234,"-34.585572,-58.409922",-34.585572,-58.409922,4000.0,USD,23032.85,4000.0,173,23.121387283236995,,3,,http://www.properati.com.ar/8yzh_alquiler_departamento_palermo,http://cf-thumbs.properati.com.ar/rJrJRU_x04N76mezy0_KmI5wjxw=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F617%2F10809%2F254510.jpg
2013-07-25,rent,apartment,Santa Fe,|Argentina|Santa Fe|Santa Fe|,3836277,"-32.938512,-60.663154",-32.938512,-60.663154,2400.0,ARS,2584.05,448.76,46,9.755652173913044,,1,,http://www.properati.com.ar/8yzu_alquiler_departamento_santa-fe,http://cf-thumbs.properati.com.ar/c9bCintsxED5ITWjxzT8J7GqgXk=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_716efb2e7fd843d8bd7868570800ca93_iList.jpg
2013-07-25,rent,house,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.398093,-58.636136",-34.398093,-58.636136,13000.0,ARS,13997.12,2430.81,300,8.1027,9,3,,http://www.properati.com.ar/8z0s_alquiler_casa_capital-federal,http://cf-thumbs.properati.com.ar/xOYPpIHhN-fkWzWbmmS0SreKcgo=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_a5ccd8423e544abd9d502541364e11bb_iList.jpg
2013-07-25,rent,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"","","",6500.0,USD,37428.38,6500.0,370,17.56756756756757,,4,,http://www.properati.com.ar/8z12_alquiler_casa_tigre,http://cf-thumbs.properati.com.ar/r1tp-cZoO7SZqrRtPJEEE8C-jYQ=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_70154880e9114adaa21bd6982dbb8063_iList.jpg
2013-07-25,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.567468,-58.45057",-34.567468,-58.45057,4000.0,ARS,4306.79,747.94,90,8.310444444444444,,3,,http://www.properati.com.ar/8z1d_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/SMQaS8QKpEujKdYLZemDHJcQmdU=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_eefb48789ed24580b072dc8f5df29af7_iList.jpg
2013-07-25,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.602941,-58.382367",-34.602941,-58.382367,3000.0,ARS,3230.06,560.95,40,14.023750000000001,3,1,,http://www.properati.com.ar/8z2k_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/qa4KIy2jYuLwY18Y8cFLwgLlGLw=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_c410109d54b34a27941578af4922bd1d_iList.jpg
2013-07-25,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.582238,-58.434176",-34.582238,-58.434176,10500.0,ARS,11305.38,1963.35,67,29.30373134328358,8,2,,http://www.properati.com.ar/8z2r_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/yeMcghGYWEZON8DP51QAL8sF_-M=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_5e32666000d843a6862c5a4d8dc2f8b2_iList.jpg
2013-07-25,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.593956,-58.429528",-34.593956,-58.429528,3000.0,ARS,3230.06,560.95,30,18.698333333333334,6,1,,http://www.properati.com.ar/8z2z_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/Sytl2bXNZ_HkSiHK39L_6Rv6I7Y=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_79c5901f87654bb4903067e03e6a1dcf_iList.jpg
2013-07-25,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.425087,-58.579658",-34.425087,-58.579658,4900.0,ARS,4949.12,859.49,85,10.111647058823529,,3,,http://www.properati.com.ar/8z38_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/94hABA0PB4nTseD-XBQE_IfVaI8=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F25%2F108926%2Ffiles%2F63856.jpg
2013-07-25,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425087,-58.579658",-34.425087,-58.579658,4900.0,ARS,4949.12,859.49,85,10.111647058823529,,3,,http://www.properati.com.ar/8z39_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/Z5JE9rhRfzM3EONyFINTcqCcEG8=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F25%2F109059%2Ffiles%2F64681.jpg
2013-07-25,rent,apartment,Lanús Este,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,,"-34.711205,-58.385798",-34.711205,-58.385798,,"","","",45,,,2,,http://www.properati.com.ar/8z3d_alquiler_departamento_lanus-este,http://cf-thumbs.properati.com.ar/c84vpalIZU3C8D0QQYe2OBW_bgU=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1436%2F139032%2Ffiles%2F331401.jpg
2013-07-25,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.599021,-58.374145",-34.599021,-58.374145,2600.0,ARS,2626.09,456.06,36,12.668333333333333,,2,,http://www.properati.com.ar/8z3h_alquiler_departamento_puerto-madero,http://cf-thumbs.properati.com.ar/wa8-Zr783l5dh-cHlCUkPQwzm8k=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1346%2F134618%2Ffiles%2F297101.jpg
2013-07-25,rent,house,Saavedra,|Argentina|Capital Federal|Saavedra|,3429422,"-34.546399,-58.482024",-34.546399,-58.482024,13000.0,ARS,13130.45,2280.3,300,7.601000000000001,,,,http://www.properati.com.ar/8z4d_alquiler_casa_saavedra,http://cf-thumbs.properati.com.ar/GeKh-uuQn5WsD8m6QSVFPPEdEcI=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F119%2F138965%2Ffiles%2F331665.jpg
2013-07-25,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.562814,-58.439628",-34.562814,-58.439628,15000.0,ARS,15150.54,2631.12,190,13.847999999999999,,5,,http://www.properati.com.ar/8z60_alquiler_departamento_belgrano,http://cf-thumbs.properati.com.ar/Lh0GnFIBn6TizgTXgzag-PB1wlE=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F285%2F139031%2Ffiles%2F331396.jpg
2013-07-25,rent,apartment,Córdoba,|Argentina|Córdoba|Córdoba|,3860259,"-31.428734,-64.191051",-31.428734,-64.191051,1600.0,ARS,1616.04,280.65,,,,2,,http://www.properati.com.ar/8z69_alquiler_departamento_cordoba,http://cf-thumbs.properati.com.ar/dc2yRoH49QOLqn5cfzyUKB6Ycf0=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1295%2F139042%2Ffiles%2F331539.jpg
2013-07-25,rent,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,,"-34.579992,-58.413115",-34.579992,-58.413115,3000.0,ARS,3030.08,526.22,38,13.847894736842106,,2,,http://www.properati.com.ar/8z6d_alquiler_departamento_palermo-chico,http://cf-thumbs.properati.com.ar/u5HO4JRaBMytHV2ebuTiDbzStFI=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F34%2F139047%2Ffiles%2F331587.jpg
2013-07-25,rent,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,3427467,"-34.537226,-58.488974",-34.537226,-58.488974,2500.0,ARS,2525.09,438.52,65,6.7464615384615385,,2,,http://www.properati.com.ar/8z7i_alquiler_departamento_villa-ballester,
2013-07-25,rent,apartment,Córdoba,|Argentina|Córdoba|,3860255,"-31.411327,-64.177643",-31.411327,-64.177643,1300.0,ARS,1313.04,228.03,,,,1,,http://www.properati.com.ar/8z85_alquiler_departamento_cordoba,
2013-07-25,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.596324,-58.393299",-34.596324,-58.393299,2500.0,ARS,2525.09,438.52,33,13.288484848484847,,,,http://www.properati.com.ar/8z8p_alquiler_departamento_recoleta,
2013-07-25,rent,house,Bella Vista,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,3436061,"-34.563732,-58.6839",-34.563732,-58.6839,4500.0,ARS,4545.12,789.33,95,8.308736842105263,,3,,http://www.properati.com.ar/8z8y_alquiler_casa_bella-vista,
2013-07-25,rent,apartment,Villa Tesei,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|Villa Tesei|,,"-34.613272,-58.626695",-34.613272,-58.626695,1750.0,ARS,1767.54,306.96,40,7.6739999999999995,,,,http://www.properati.com.ar/8z94_alquiler_departamento_villa-tesei,http://cf-thumbs.properati.com.ar/QOWzClVR-oweL0HOKdqGrLvl_Lw=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F534%2F10300%2F100425.jpg
2013-07-25,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.573982,-58.436911",-34.573982,-58.436911,6500.0,ARS,8314.85,1444.0,,,,2,,http://www.properati.com.ar/8z9c_alquiler_departamento_belgrano_arenal-concepcion_2400,http://cf-thumbs.properati.com.ar/MT4fY5vQEigVUjIlWluvnJri6ko=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FIT1%2FIT11075A.JPG
2013-07-25,rent,apartment,Haedo,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,"","","",3800.0,ARS,3838.13,666.55,74,9.007432432432433,6,3,650,http://www.properati.com.ar/8z9i_alquiler_departamento_haedo,
2013-07-26,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.592449,-58.396969",-34.592449,-58.396969,4000.0,USD,23032.85,4000.0,130,30.76923076923077,3,3,,http://www.properati.com.ar/8zag_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/C-elcvLzkI57QQb6vTwvKrUM_qE=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_12261cdfc3ff432ab04001b3c8467777_iList.jpg
2013-07-26,rent,house,Capital Federal,|Argentina|Capital Federal|,3433955,"","","",8000.0,ARS,8613.59,1495.88,215,6.9575813953488375,,3,,http://www.properati.com.ar/8zah_alquiler_casa_capital-federal,http://cf-thumbs.properati.com.ar/MmXXwj_roqXIMkDy5g5c-j4bqmc=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_bd6b36de3ab04ae081b18a236fed6c84_iList.jpg
2013-07-26,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.599726,-58.39227",-34.599726,-58.39227,5000.0,ARS,5383.46,934.92,78,11.986153846153845,13,2,,http://www.properati.com.ar/8zay_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/7vjrDaR8olinMMprNIP-2lemoWo=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_4312ccdb991e4bbd8d9c07d7a52be586_iList.jpg
2013-07-26,rent,house,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,3427504,"-34.531644,-58.502154",-34.531644,-58.502154,5200.0,USD,29942.7,5200.0,393,13.231552162849873,,4,,http://www.properati.com.ar/8zbg_alquiler_casa_vicente-lopez,http://cf-thumbs.properati.com.ar/BuFc9XHFD6U2PbsBEBT1W-6e3mY=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_f64427bb8ff04896b290565d163a7c54_iList.jpg
2013-07-26,rent,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,3428983,"-34.478818,-58.52116",-34.478818,-58.52116,35000.0,ARS,37684.62,6544.5,869,7.531070195627158,,5,,http://www.properati.com.ar/8zc7_alquiler_casa_san-isidro,http://cf-thumbs.properati.com.ar/rXNTGo3l0B6JcDOTGrMVLN6un-M=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_8f6ae3bd4c3c40059ef5608212c09ee6_iList.jpg
2013-07-26,rent,house,General Pueyrredón,|Argentina|Buenos Aires Interior|General Pueyrredón|,3433782,"-37.968902,-57.549005",-37.968902,-57.549005,6000.0,ARS,6460.19,1121.91,20,56.0955,,2,,http://www.properati.com.ar/8zdu_alquiler_casa_general-pueyrredon,http://cf-thumbs.properati.com.ar/9mBR-jNyteqWdN10vK0lPZ8L4hE=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_5189cae7118549bca5ec9a29dcf5b9be_iList.jpg
2013-07-26,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.575388,-58.422685",-34.575388,-58.422685,35000.0,ARS,37684.62,6544.5,240,27.26875,11,4,,http://www.properati.com.ar/8ze2_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/0LxVOHSh8hXY_Ng14FUISXJ9PTo=/198x0/smart/filters:strip_icc()/remax.com.ar%2FUserImages%2F42%2FL_b2c94d7a5a0543af8d0726a8653e880d_iList.jpg
2013-07-26,rent,apartment,San Cristobal,|Argentina|Capital Federal|San Cristobal|,3429153,"-34.614052,-58.391688",-34.614052,-58.391688,1500.0,ARS,1515.04,263.11,20,13.1555,,1,,http://www.properati.com.ar/8zf0_alquiler_departamento_san-cristobal,http://cf-thumbs.properati.com.ar/nZGiw8Ls24OKIBBi9xKq-01TJP4=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1503%2F132751%2Ffiles%2F279469.jpg
2013-07-26,rent,apartment,Junin de los Andes,|Argentina|Neuquén|Junin de los Andes|,3853350,"-39.950003,-71.07279",-39.950003,-71.07279,,"","","",29,,1,1,,http://www.properati.com.ar/8zg4_alquiler_departamento_junin-de-los-andes_o-higgins_500,http://cf-thumbs.properati.com.ar/bLfXcw1xqg4DuAJ0YpkMuNFebwA=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FHAB%2FHAB41_2.jpg
2013-07-26,rent,apartment,Junin de los Andes,|Argentina|Neuquén|Junin de los Andes|,3853350,"-39.950003,-71.07279",-39.950003,-71.07279,,"","","",35,,1,1,,http://www.properati.com.ar/8zg5_alquiler_departamento_junin-de-los-andes_o-higgins_500,http://cf-thumbs.properati.com.ar/GBURlNRmkELAbXHcKLCsGiB5kjI=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FHAB%2FHAB39_2.jpg
2013-07-26,rent,apartment,Caballito,|Argentina|Capital Federal|Caballito|,3435874,"-34.612972,-58.444763",-34.612972,-58.444763,9100.0,ARS,9191.31,1596.21,108,14.779722222222222,2,5,,http://www.properati.com.ar/8zh3_alquiler_departamento_caballito_rojas_700,http://cf-thumbs.properati.com.ar/af7ROsCOBqi9u9Xf_V13MlScK0A=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FASE%2FASE879_10.jpg
2013-07-26,rent,apartment,Caballito,|Argentina|Capital Federal|Caballito|,3435874,"-34.612972,-58.444763",-34.612972,-58.444763,6300.0,ARS,6363.22,1105.07,61,18.115901639344262,2,2,,http://www.properati.com.ar/8zh4_alquiler_departamento_caballito_rojas_700,http://cf-thumbs.properati.com.ar/UmBRdhulJalhu2VLdsM9nBpZiKI=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FASE%2FASE881_10.jpg
2013-07-26,rent,apartment,Caballito,|Argentina|Capital Federal|Caballito|,3435874,"-34.612972,-58.444763",-34.612972,-58.444763,9100.0,ARS,9191.31,1596.21,141,11.32063829787234,4,3,,http://www.properati.com.ar/8zh5_alquiler_departamento_caballito_rojas_700,http://cf-thumbs.properati.com.ar/L-kHnyBd2f-WbxtWIrgDVhuxhlw=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FASE%2FASE882_10.jpg
2013-07-26,rent,apartment,Caballito,|Argentina|Capital Federal|Caballito|,3435874,"-34.612972,-58.444763",-34.612972,-58.444763,7700.0,ARS,7777.27,1350.64,111,12.167927927927929,4,3,,http://www.properati.com.ar/8zh6_alquiler_departamento_caballito_rojas_700,http://cf-thumbs.properati.com.ar/WlkWw2z3iHvCnBsKvQtZEBNL8pU=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FASE%2FASE883_10.jpg
2013-07-26,rent,apartment,Derqui,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Derqui|,,"-34.452545,-58.871235",-34.452545,-58.871235,2000.0,ARS,2020.03,350.81,35,10.023142857142858,,,,http://www.properati.com.ar/8zhc_alquiler_departamento_derqui_concepcion-arenal,http://cf-thumbs.properati.com.ar/1IjbbgvQtzW570RdOtFNGWqcpdQ=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FBEA%2FBEA518_10.jpg
2013-07-26,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",9800.0,ARS,9898.3,1718.99,1559,1.1026234765875562,,,,http://www.properati.com.ar/8zhf_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/bdYpH413p5UWV8Y-HU2brI_1xzs=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FBLA%2FBLA636_10.jpg
2013-07-26,rent,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",5500.0,ARS,5555.17,964.74,,,,,,http://www.properati.com.ar/8zhi_alquiler_departamento_pilar,http://cf-thumbs.properati.com.ar/6a4T-SAt5Yq0Mn9Cpm8rFey_Unw=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FBLA%2FBLA639_2.jpg
2013-07-26,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"","","",7500.0,ARS,7575.27,1315.56,1139,1.1550131694468833,,,,http://www.properati.com.ar/8zhk_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/tIHda6Aq-aHIs5urhiRQN2jx6rE=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FBLA%2FBLA641_10.jpg
2013-07-26,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.586787,-58.385873",-34.586787,-58.385873,5500.0,ARS,5555.17,964.74,39,24.736923076923077,4,2,,http://www.properati.com.ar/8zho_alquiler_departamento_recoleta_del-libertador-av-_1000,http://cf-thumbs.properati.com.ar/A-kQWm5yIm8rowSpekmYHlX7JMY=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FCAZ%2FCAZ987_10.jpg
2013-07-26,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.564727,-58.441245",-34.564727,-58.441245,3800.0,ARS,3838.13,666.55,80,8.331875,2,3,$700,http://www.properati.com.ar/8zic_alquiler_departamento_belgrano_campos-luis-m-av-_1300,http://cf-thumbs.properati.com.ar/_1V-69w-E1DTBrvJ0tt0KFUnwmc=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FLUI%2FLU13932_2.jpg
2013-07-26,rent,apartment,Palermo,|Argentina|Capital Federal|Palermo|,3430234,"-34.579321,-58.42911",-34.579321,-58.42911,5100.0,ARS,5151.18,894.58,98,9.128367346938775,5,4,$ 1300,http://www.properati.com.ar/8zid_alquiler_departamento_palermo_humboldt_2400,http://cf-thumbs.properati.com.ar/-gKIFsh5ix44pf7tU6ul5YWVOuM=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FLUI%2FLUI3733_2.jpg
2013-07-26,rent,apartment,Liniers,|Argentina|Capital Federal|Liniers|,3431333,"-34.646411,-58.518204",-34.646411,-58.518204,2200.0,USD,12668.06,2200.0,36,61.111111111111114,1,1,,http://www.properati.com.ar/8zj7_alquiler_departamento_liniers_cafayate_700,http://cf-thumbs.properati.com.ar/JVQl9I9YrJHfbezWe7yAtq3hd1c=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FNOR%2FNOR132_2.jpg
2013-07-26,rent,apartment,Liniers,|Argentina|Capital Federal|Liniers|,3431333,"-34.646411,-58.518204",-34.646411,-58.518204,2500.0,USD,14395.53,2500.0,53,47.16981132075472,1,2,,http://www.properati.com.ar/8zj8_alquiler_departamento_liniers_cafayate_700,http://cf-thumbs.properati.com.ar/kfQfazcLnSSwE5iUGP2Ugipi338=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FNOR%2FNOR133_2.jpg
2013-07-26,rent,apartment,Formosa,|Argentina|Formosa|Formosa|,3433898,"","","",2000.0,ARS,2020.03,350.81,,,,2,,http://www.properati.com.ar/8zjc_alquiler_departamento_formosa,http://cf-thumbs.properati.com.ar/t0MQnC0umbvqvhcR9zNV4FDZ7R8=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FPOP%2FPOP1157_2.jpg
